start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
28680,960,76,20,E,659.2551138257398,553.0,400546.0,0.2712995230619008,32.59090909090909,1.0909090909090908
28680,960,86,21,D,1174.65907166963,315.99999999999994,8099464.0,0.2713993220809459,32.59090909090909,1.0909090909090908
29040,960,83,21,B,987.7666025122483,363.0,12564866.0,0.2751177646391836,33.0,1.0909090909090908
29160,960,91,20,G,1567.9817439269973,205.0,2650905.0,0.27639495767937444,33.13636363636363,1.0909090909090908
29280,960,88,22,E,1318.5102276514797,281.0,17230259.0,0.27739406620617346,33.27272727272727,1.0909090909090908
29400,960,86,25,D,1174.65907166963,351.0,40705130.0,0.27824970925661874,33.40909090909091,1.0909090909090908
29400,960,88,24,E,1318.5102276514797,227.0,35956349.0,0.27842316530432126,33.40909090909091,1.0909090909090908
29400,960,83,20,B,987.7666025122483,382.0,396632.0,0.27883705072268916,33.40909090909091,1.0909090909090908
29400,960,81,20,A,879.9999999999999,438.99999999999994,501086.0,0.2786231727323573,33.40909090909091,1.0909090909090908
29760,720,94,20,A#,1864.6550460723597,90.99999999999999,123092.0,0.2815980080029043,33.81818181818182,0.8181818181818182
29760,960,86,20,D,1174.65907166963,351.99999999999994,410645.0,0.28228881765374886,33.81818181818182,1.0909090909090908
29880,960,88,20,E,1318.5102276514797,269.99999999999994,2040566.0,0.2825588806405881,33.95454545454545,1.0909090909090908
30360,960,86,25,D,1174.65907166963,301.0,41881076.0,0.2871297814819598,34.5,1.0909090909090908
30360,960,91,20,G,1567.9817439269973,183.0,156553.0,0.28804037622489603,34.5,1.0909090909090908
30480,960,86,25,D,1174.65907166963,349.0,41696784.0,0.2885376807588982,34.63636363636363,1.0909090909090908
30480,720,74,20,D,587.3295358348151,606.0,265238.0,0.28850024709953287,34.63636363636363,0.8181818181818182
30840,960,88,23,E,1318.5102276514797,243.0,26845006.0,0.2916904922155231,35.04545454545455,1.0909090909090908
30840,960,88,23,E,1318.5102276514797,245.0,30328455.0,0.29252995575391344,35.04545454545455,1.0909090909090908
31440,960,88,20,E,1318.5102276514797,262.0,7793250.0,0.29804619911838937,35.72727272727273,1.0909090909090908
31800,960,71,20,B,493.88330125612407,684.0,196467.0,0.30127737928450304,36.13636363636363,1.0909090909090908
31920,960,67,21,G,391.99543598174927,839.0,14735610.0,0.3019726185452458,36.27272727272727,1.0909090909090908
31920,960,91,22,G,1567.9817439269973,201.00000000000003,17233187.0,0.30278457665319986,36.27272727272727,1.0909090909090908
31920,960,74,20,D,587.3295358348151,626.0,42399.0,0.3026420965729627,36.27272727272727,1.0909090909090908
32040,960,83,25,B,987.7666025122483,393.0,40086827.0,0.30375846657825845,36.40909090909091,1.0909090909090908
32160,960,88,22,E,1318.5102276514797,283.0,19014902.0,0.30438754130344503,36.54545454545455,1.0909090909090908
32400,960,86,21,D,1174.65907166963,311.00000000000006,13706997.0,0.30686917942822917,36.81818181818182,1.0909090909090908
32520,960,88,22,E,1318.5102276514797,251.0,23327478.0,0.30770610515969443,36.95454545454545,1.0909090909090908
32520,960,88,22,E,1318.5102276514797,269.0,18587966.0,0.30783299474627135,36.95454545454545,1.0909090909090908
32602,960,83,20,B,987.7666025122483,388.0,1725872.0,0.30873459319724084,37.04772727272727,1.0909090909090908
